75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,102
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
75,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
76,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
77,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
78,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,103
79,104
79,104
79,104
79,104
79,104
79,104
79,104
79,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,104
80,105
80,105
80,105
80,105
80,105
80,105
80,105
80,105
80,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
81,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,105
82,106
82,106
82,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
83,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,106
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
84,107
85,107
85,107
85,107
85,107
85,107
85,107
85,107
85,107
85,107
85,107
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
85,108
86,108
86,108
86,108
86,108
86,108
86,108
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
86,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
87,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
88,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
89,109
90,109
90,109
90,109
90,109
90,109
90,109
90,109
90,109
90,109
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,110
90,109
90,109
90,109
90,109
90,109
90,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,110
91,109
91,109
91,109
91,109
91,109
91,109
91,109
91,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
92,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,109
93,110
93,110
93,110
93,110
93,110
93,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
94,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
95,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
96,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
97,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
98,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
99,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,110
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
100,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
101,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
102,111
103,111
103,111
103,111
103,111
103,111
103,111
103,111
103,111
103,111
103,111
103,111
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
103,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
104,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
105,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
106,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
107,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
108,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
109,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
110,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
111,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
112,112
113,112
113,112
113,112
113,112
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
113,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,111
114,110
114,110
114,110
114,110
114,110
114,110
114,110
114,110
114,110
114,110
114,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
115,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,110
116,109
116,110
116,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,110
117,109
117,109
117,109
117,109
117,109
117,109
117,109
117,109
117,109
117,109
117,109
117,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
118,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,109
119,110
119,110
119,110
119,110
119,110
119,110
119,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
120,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,110
121,111
121,111
121,111
121,111
121,111
121,111
121,111
121,111
121,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
122,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
123,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,111
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
124,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
125,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,110
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
126,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
127,109
128,109
128,109
128,109
128,109
128,109
